gene,score,rank
DAG1,2.885123224647515e-07,422
PPP1R9A,2.885123224647515e-07,422
OXR1,2.885123224647515e-07,422
PURA,2.885123224647515e-07,422
BAG5,2.885123224647515e-07,422
BRK1,2.885123224647515e-07,422
CYFIP1,2.885123224647515e-07,422
CKAP5,2.885123224647515e-07,422
CSDE1,2.885123224647515e-07,422
GLRX3,2.885123224647515e-07,422
GART,2.885123224647515e-07,422
UBA5,2.885123224647515e-07,422
PRKCSH,2.885123224647515e-07,422
ERP44,2.885123224647515e-07,422
SRI,2.885123224647515e-07,422
MAP2K2,2.885123224647515e-07,422
CLINT1,2.885123224647515e-07,422
CCDC92,2.885123224647515e-07,422
PPP2R5C,2.885123224647515e-07,422
RHEB,2.885123224647515e-07,422
CHMP5,2.885123224647515e-07,422
TRIO,2.885123224647515e-07,422
CNP,2.885123224647515e-07,422
RAB5C,2.885123224647515e-07,422
NCAM1,2.885123224647515e-07,422
LANCL1,2.885123224647515e-07,422
STXBP1,2.885123224647515e-07,422
COPS8,2.885123224647515e-07,422
PCBP2,2.885123224647515e-07,422
TNPO1,2.885123224647515e-07,422
CSTB,2.885123224647515e-07,422
PFKL,2.885123224647515e-07,422
CTBP2,2.885123224647515e-07,422
DDX1,2.885123224647515e-07,422
NUDCD3,2.885123224647515e-07,422
RUFY3,2.885123224647515e-07,422
SRGAP2,2.885123224647515e-07,422
PTPN11,2.885123224647515e-07,422
DMXL2,2.885123224647515e-07,422
VCP,2.885123224647515e-07,422
VPS26A,2.885123224647515e-07,422
DNM1,2.885123224647515e-07,422
DNM3,2.885123224647515e-07,422
DNM1L,2.885123224647515e-07,422
FSCN1,2.885123224647515e-07,422
PRUNE1,2.885123224647515e-07,422
IMPA1,2.885123224647515e-07,422
DRG2,2.885123224647515e-07,422
ECHDC1,2.885123224647515e-07,422
DYNLRB1,2.885123224647515e-07,422
EIF2S1,2.885123224647515e-07,422
EEF2,2.885123224647515e-07,422
SGTA,2.885123224647515e-07,422
RPS15,2.885123224647515e-07,422
PDAP1,2.885123224647515e-07,422
TRNT1,2.885123224647515e-07,422
SWAP70,2.885123224647515e-07,422
GPHN,2.885123224647515e-07,422
FGB,2.885123224647515e-07,422
FGG,2.885123224647515e-07,422
FKBP1B,2.885123224647515e-07,422
NSFL1C,2.885123224647515e-07,422
LMAN1,2.885123224647515e-07,422
LRRC59,2.885123224647515e-07,422
GABARAPL2,2.885123224647515e-07,422
IST1,2.885123224647515e-07,422
RABGAP1,2.885123224647515e-07,422
WDR13,2.885123224647515e-07,422
HSPA4L,2.885123224647515e-07,422
SPARC,2.885123224647515e-07,422
KPNA3,2.885123224647515e-07,422
SUCLA2,2.885123224647515e-07,422
IPO9,2.885123224647515e-07,422
IRGQ,2.885123224647515e-07,422
MAP1B,2.885123224647515e-07,422
NMT2,2.885123224647515e-07,422
LDHA,2.885123224647515e-07,422
LRPAP1,2.885123224647515e-07,422
TECR,2.885123224647515e-07,422
MAP2K4,2.885123224647515e-07,422
MOB4,2.885123224647515e-07,422
STRN3,2.885123224647515e-07,422
MPI,2.885123224647515e-07,422
QDPR,2.885123224647515e-07,422
MTHFD1L,2.885123224647515e-07,422
SHMT2,2.885123224647515e-07,422
NAE1,2.885123224647515e-07,422
UBA3,2.885123224647515e-07,422
ZFYVE1,2.885123224647515e-07,422
NDRG1,2.885123224647515e-07,422
NRBP2,2.885123224647515e-07,422
PHGDH,2.885123224647515e-07,422
PITPNA,2.885123224647515e-07,422
SRR,2.885123224647515e-07,422
YWHAQ,2.885123224647515e-07,422
PAK1,2.885123224647515e-07,422
PPME1,2.885123224647515e-07,422
VTA1,2.885123224647515e-07,422
PDPK1,2.885123224647515e-07,422
STUB1,2.885123224647515e-07,422
RAB3GAP2,2.885123224647515e-07,422
TRAPPC10,2.885123224647515e-07,422
PPA1,2.885123224647515e-07,422
UBA1,2.885123224647515e-07,422
PPP2R2A,2.885123224647515e-07,422
PPP3CB,2.885123224647515e-07,422
PRKAR1A,2.885123224647515e-07,422
PRKAR1B,2.885123224647515e-07,422
RAB8A,2.885123224647515e-07,422
SIK3,2.885123224647515e-07,422
SPIRE1,2.885123224647515e-07,422
STAT3,2.885123224647515e-07,422
WASL,2.885123224647515e-07,422
TECPR1,2.885123224647515e-07,422
