gene,score,rank
STX1A,0.0008718528076879765,128
SIRT2,0.0008266898240080296,129
LANCL1,0.0008254685487853645,130
WASF3,0.0008026042928209998,131
RTN3,0.0007728143385126192,132
BASP1,0.00076397967152574,133
CNP,0.0007381486525310595,134
SNX4,0.0007310486175326297,135
AKAP5,0.000656854688455669,136
KLC2,0.0006426104639243452,137
CNRIP1,0.0006368793415835111,138
RUFY3,0.0005674468213830469,139
ENO2,0.0005283920789029198,140
TPRG1L,0.0005270165995409713,141
NAPG,0.0004996362186217368,142
ASRGL1,0.0004955121508256605,143
PDPK1,0.00044677303926684143,144
UCHL1,0.0004231149719428799,145
WDR13,0.00041381040651247567,146
ARPC5L,0.00040935824886535315,147
CLTC,0.0003917211478229991,148
GDAP1,0.0003554986043247623,149
CDK5,0.0003532849150878171,150
SGTB,0.0003516014248061197,151
AAK1,0.00031666261705535267,152
CEP170B,0.0003012465801435489,153
HPCAL1,0.00030075046513857215,154
SCAI,0.00028286676981890984,155
MAP1LC3A,0.00027739154815273646,156
BRAF,0.00026920153679319377,157
PPM1E,0.00023552069846479527,158
RAB3A,0.0002351961159423459,159
RAB5B,0.00022796731646232608,160
TRAPPC10,0.00022348551623092058,161
RAB18,0.0002176301885543586,162
GNB2,0.00021263710665291884,163
PPFIA2,0.00020631759754884056,164
UBXN6,0.00018603932268431277,165
STK32C,0.00016948492366068604,166
DNAJB2,0.00016934219275234968,167
DIRAS1,0.00016657409615412097,168
SPTBN2,0.0001592220504475622,169
QDPR,0.00015434976417974967,170
PURA,0.00014337871105750318,171
DCTN4,0.00012803370936823532,172
SBF1,0.00012185385349517751,173
STXBP6,0.00010929897565788117,174
TIAM2,0.00010313233227759833,175
ABR,9.888287405057518e-05,176
MAPK8IP3,9.364699551878053e-05,177
PITHD1,8.445105527229513e-05,178
DCTN5,8.160727369968242e-05,179
CLTB,7.874745140451907e-05,180
MAP2,7.686104557657655e-05,181
UBE2O,7.469022322251575e-05,182
GIT1,7.458215397673245e-05,183
GABARAPL2,6.627520145633437e-05,184
MAPK3,6.515788847536832e-05,185
KIF3B,6.335103991544749e-05,186
PPP2R5E,6.219637049333359e-05,187
PPM1H,6.0686193456852786e-05,188
EPS15L1,5.833335594471041e-05,189
SRGAP3,5.7789245727131024e-05,190
SIK3,5.090223038632212e-05,191
PGP,4.8287208768029116e-05,192
MAPK1,4.817175407179038e-05,193
IQSEC1,4.328072441899534e-05,194
MAP1A,4.1710375251615404e-05,195
MYO18A,3.3880722343471754e-05,196
ACTR1A,3.277213007249198e-05,197
CCDC92,2.891505809004006e-05,198
CTNND2,2.6438000875859935e-05,199
PSMC4,2.4491853810692374e-05,200
GRIPAP1,2.4465118883922262e-05,201
TSC1,2.284014584914786e-05,202
PSMC6,2.283542686907306e-05,203
PSMC5,2.2743799467048354e-05,204
PSMC2,2.2741194519222556e-05,205
PSMD13,2.0942040019822224e-05,206
PSMD2,1.9499313511193197e-05,207
