gene,score,rank
CTNND1,3.0317647963148342e-06,111
CYFIP1,3.0317647963148342e-06,111
NCKAP1,3.0317647963148342e-06,111
HSBP1,3.0317647963148342e-06,111
TOLLIP,3.0317647963148342e-06,111
DMXL1,3.0317647963148342e-06,111
PPP6R2,3.0317647963148342e-06,111
DNAJA1,3.0317647963148342e-06,111
DNAJA2,3.0317647963148342e-06,111
EIF2S1,3.0317647963148342e-06,111
EIF2S2,3.0317647963148342e-06,111
EIF3A,3.0317647963148342e-06,111
ELAVL1,3.0317647963148342e-06,111
ETFA,3.0317647963148342e-06,111
ETFB,3.0317647963148342e-06,111
EXOC8,3.0317647963148342e-06,111
FGB,3.0317647963148342e-06,111
FGG,3.0317647963148342e-06,111
HNRNPA3,3.0317647963148342e-06,111
GDAP1,3.0317647963148342e-06,111
SNAP25,3.0317647963148342e-06,111
GNB1,3.0317647963148342e-06,111
GNB2,3.0317647963148342e-06,111
MDH2,3.0317647963148342e-06,111
ITPKA,3.0317647963148342e-06,111
SCAI,3.0317647963148342e-06,111
MAP1B,3.0317647963148342e-06,111
MAP1LC3A,3.0317647963148342e-06,111
MRPL12,3.0317647963148342e-06,111
NAE1,3.0317647963148342e-06,111
UBA3,3.0317647963148342e-06,111
PAFAH1B1,3.0317647963148342e-06,111
YWHAE,3.0317647963148342e-06,111
PAK3,3.0317647963148342e-06,111
PRKAR1B,3.0317647963148342e-06,111
PFDN5,3.0317647963148342e-06,111
PIK3C3,3.0317647963148342e-06,111
PIK3R4,3.0317647963148342e-06,111
PSMD4,3.0317647963148342e-06,111
RAB3GAP1,3.0317647963148342e-06,111
RAB3GAP2,3.0317647963148342e-06,111
RANBP1,3.0317647963148342e-06,111
STMN1,3.0317647963148342e-06,111
RUVBL1,3.0317647963148342e-06,111
RUVBL2,3.0317647963148342e-06,111
SNX4,3.0317647963148342e-06,111
SNX7,3.0317647963148342e-06,111
TRAPPC10,3.0317647963148342e-06,111
TUBB,3.0317647963148342e-06,111
TUBB6,3.0317647963148342e-06,111
VPS16,3.0317647963148342e-06,111
VPS18,3.0317647963148342e-06,111
