ABCE1 CCT4 CCT6A,3
ABCE1 CCT4 CCT7,3
ABCE1 CCT4 CCT8,3
ABCE1 CCT4 IMPDH2,3
ABCE1 CCT4 PSMA4,3
ABCE1 CCT4 PSMC1,3
ABCE1 CCT4 PSMD13,3
ABCE1 CCT4 PSMD2,3
ABCE1 CCT6A CCT7,3
ABCE1 CCT6A CCT8,3
ABCE1 CCT6A PSMA4,3
ABCE1 CCT6A PSMD2,3
ABCE1 CCT7 CCT8,3
ABCE1 CCT7 PSMA4,3
ABCE1 CCT7 PSMC1,3
ABCE1 CCT7 PSMD2,3
ABCE1 CCT8 PSMA4,3
ABCE1 CCT8 PSMC1,3
ABCE1 CCT8 PSMD2,3
ABCE1 EEF2 GSPT1,3
ABCE1 EEF2 IMPDH2,3
ABCE1 EIF2S2 IMPDH2,3
ABCE1 EIF2S2 PSMA4,3
ABCE1 GSPT1 MTHFD1,3
ABCE1 IMPDH2 MTHFD1,3
ABCE1 IMPDH2 PSMC1,3
ABCE1 IMPDH2 PSMD13,3
ABCE1 IMPDH2 PSMD2,3
ABCE1 PSMA4 PSMD13,3
ABCE1 PSMA4 PSMD2,3
ABCE1 PSMC1 PSMD2,3
ABCE1 PSMD13 PSMD2,3
ABHD12 APMAP CLPTM1,3
ABHD12 CLPTM1 NCEH1,3
ACAD8 ALDH5A1 AUH,3
ACAD8 ALDH5A1 ETFA,3
ACAD8 ALDH5A1 ETFB,3
ACAD8 ALDH5A1 HIBADH,3
ACAD8 ALDH5A1 MDH2,3
ACAD8 ALDH5A1 SUCLA2,3
ACAD8 AUH MDH2,3
ACAD8 AUH SUCLA2,3
ACAD8 ETFA ETFB,3
ACAD8 ETFA HIBADH,3
ACAD8 ETFA MDH2,3
ACAD8 ETFB HIBADH,3
ACAD8 ETFB MDH2,3
ACAD8 ETFB SUCLA2,3
ACAD8 HIBADH MDH2,3
ACAD8 HIBADH SUCLA2,3
ACAD8 MDH2 SUCLA2,3
ACTN1 SORBS1 TPM1,3
ACTR2 ARPC3 TWF2,3
ACTR2 ARPC3 VPS35,3
ACTR2 ARPC3 WDR1,3
ADD1 APPL1 GPD1L,3
ADD1 APPL1 HSPA12A,3
ADD1 APPL1 PTPN23,3
ADD1 CNTN1 IQSEC1,3
ADD1 CNTN1 PTPN23,3
ADD1 EPB41L3 IQSEC1,3
ADD1 EPB41L3 ITSN1,3
ADD1 EPB41L3 PRKAR2B,3
ADD1 GPD1L TRIM2,3
ADD1 HSPA12A IQSEC1,3
ADD1 HSPA12A PRKAR2B,3
ADD1 HSPA12A PTPN23,3
ADD1 HSPA12A RABEP1,3
ADD1 HSPA12A TRIM2,3
ADD1 HSPA12A WDR37,3
ADD1 IQSEC1 WDR37,3
ADD1 ITSN1 MAP1A,3
ADD1 ITSN1 MAP1LC3A,3
ADD1 ITSN1 PRKAR2B,3
ADD1 ITSN1 PTPN23,3
ADD1 ITSN1 RABEP1,3
ADD1 MAP1A MAP1B,3
ADD1 MAP1A MAP1LC3A,3
ADD1 MAP1A PTPN23,3
ADD1 MAP1A RABEP1,3
ADD1 MAP1B MAP1LC3A,3
ADD1 MAP1B PRKAR2B,3
ADD1 MAP1B RABEP1,3
ADD1 MAP1LC3A RABEP1,3
ADD1 PRKAR2B RABEP1,3
ADD1 PRKAR2B WDR37,3
ADRM1 PSMC1 PSMC4,3
ADRM1 PSMC1 PSMD7,3
ADRM1 PSMC4 PSMD7,3
ADRM1 PSMD6 PSMD7,3
AHSA1 CACYBP STIP1,3
AIMP1 EIF2S1 EIF2S2,3
AIMP1 EIF2S1 EIF3B,3
AIMP1 EIF2S1 EIF3D,3
AIMP1 EIF2S1 EIF3I,3
AIMP1 EIF2S1 PRMT5,3
AIMP1 EIF2S2 EIF3A,3
AIMP1 EIF2S2 EIF3B,3
AIMP1 EIF2S2 EIF3D,3
AIMP1 EIF2S2 EIF3I,3
AIMP1 EIF3A EIF3B,3
AIMP1 EIF3A EIF3D,3
AIMP1 EIF3B EIF3D,3
AIMP1 EIF3B EIF3I,3
AIMP1 EIF3D EIF3I,3
AKAP12 GIT2 VPS13C,3
AKAP12 HSPA12A IQSEC1,3
AKAP12 HSPA12A PALM,3
AKAP12 IQSEC1 TMOD2,3
AKAP12 MAP1A MAP1B,3
AKAP12 MAP1A MAP1LC3A,3
AKAP12 MAP1A TMOD2,3
AKAP12 MAP1B MAP1LC3A,3
AKAP12 MAP1B TMOD2,3
AKAP12 MAP1LC3A PALM,3
AKAP12 MAP1LC3A TMOD2,3
AKAP12 PALM TMOD2,3
AKAP5 ATP6V0C ATP6V0D1,3
AKAP5 ATP6V0D1 RTN3,3
ALDH18A1 ERP44 P4HB,3
ALDH18A1 ERP44 PDIA4,3
ALDH18A1 HSPD1 MDH2,3
ALDH18A1 HSPD1 SHMT2,3
ALDH18A1 P4HB PDIA4,3
ALDH5A1 AUH MDH2,3
ALDH5A1 AUH SUCLA2,3
ALDH5A1 BPHL MDH2,3
ALDH5A1 ETFA ETFB,3
ALDH5A1 ETFA HIBADH,3
ALDH5A1 ETFA MDH2,3
ALDH5A1 ETFB HIBADH,3
ALDH5A1 ETFB MDH2,3
ALDH5A1 ETFB SUCLA2,3
ALDH5A1 HIBADH MDH2,3
ALDH5A1 HIBADH SUCLA2,3
ALDH5A1 MDH2 SUCLA2,3
ALDH9A1 CNRIP1 QDPR,3
ALDH9A1 LANCL1 MDH1,3
ALDH9A1 LANCL1 QDPR,3
ALDH9A1 LANCL1 SOD1,3
ALDH9A1 MDH1 QDPR,3
ALDH9A1 MDH1 SOD1,3
ALDH9A1 PHYHIPL QDPR,3
ALDH9A1 QDPR SOD1,3
ALDOA CALB2 PFKP,3
ALDOA ENO2 PFKP,3
ALDOA ENO2 PGAM1,3
ALDOA ENO2 PGK1,3
ALDOA LDHA PGK1,3
ALDOA PFKP PGAM1,3
ALG2 LMAN1 RRBP1,3
ANXA6 CNRIP1 QDPR,3
ANXA6 LANCL1 MDH1,3
ANXA6 LANCL1 QDPR,3
ANXA6 MDH1 QDPR,3
APMAP CANX CLPTM1,3
APMAP CANX RPN1,3
APPL1 HSPA12A PALM,3
APPL1 HSPA12A PTPN23,3
APPL1 PALM TMOD2,3
ARHGAP1 CLIC4 CSRP1,3
ARHGAP1 CLIC4 PDLIM5,3
ARHGAP1 CSRP1 PDLIM5,3
ATP1A1 ATP1B1 VDAC1,3
ATP2A2 ATP2C1 NCEH1,3
ATP2A2 CLPTM1 NCEH1,3
ATP2B4 BSG NPTN,3
ATP6V0C ATP6V0D1 DNAJC5,3
ATP6V1A ATP6V1B2 ATP6V1C1,3
ATP6V1A ATP6V1B2 ATP6V1E1,3
ATP6V1A ATP6V1C1 ATP6V1E1,3
ATP6V1B2 ATP6V1C1 ATP6V1E1,3
ATP6V1B2 ATP6V1C1 ATP6V1H,3
ATP6V1B2 ATP6V1E1 ATP6V1H,3
ATP6V1B2 ATP6V1E1 SGTB,3
ATP6V1C1 ATP6V1E1 ATP6V1H,3
ATP6V1D ATP6V1E1 ATP6V1H,3
ATPAF1 ETFB HSPD1,3
AUH MDH2 PRDX3,3
AUH MDH2 SUCLA2,3
BASP1 CNTN1 LSAMP,3
BASP1 CNTN1 NTM,3
BASP1 LSAMP THY1,3
