ACTR2 TWF2 WDR1,3
AKAP12 HSPA12A PALM,3
ATP6V1A ATP6V1B2 ATP6V1D,3
ATP6V1A ATP6V1D ATP6V1E1,3
BCAP31 CLPTM1 RPN1,3
BCAP31 CLPTM1 SACM1L,3
CALR ERP44 HSPA5,3
CALR HSPA5 PDIA4,3
CANX CLPTM1 RPN1,3
CAPZA2 TWF2 WDR1,3
CCT2 CCT3 CCT4,3
CCT2 CCT3 CCT5,3
CCT2 CCT3 CCT6A,3
CCT2 CCT3 CCT7,3
CCT2 CCT3 CCT8,3
CCT2 CCT3 TCP1,3
CCT2 CCT4 CCT5,3
CCT2 CCT4 CCT6A,3
CCT2 CCT4 CCT7,3
CCT2 CCT4 CCT8,3
CCT2 CCT4 TCP1,3
CCT2 CCT5 CCT6A,3
CCT2 CCT5 CCT7,3
CCT2 CCT5 CCT8,3
CCT2 CCT5 TCP1,3
CCT2 CCT6A CCT7,3
CCT2 CCT6A CCT8,3
CCT2 CCT6A TCP1,3
CCT2 CCT7 CCT8,3
CCT2 CCT7 TCP1,3
CCT2 CCT8 TCP1,3
CCT3 CCT4 CCT5,3
CCT3 CCT4 CCT6A,3
CCT3 CCT4 CCT7,3
CCT3 CCT4 CCT8,3
CCT3 CCT4 TCP1,3
CCT3 CCT5 CCT6A,3
CCT3 CCT5 CCT7,3
CCT3 CCT5 CCT8,3
CCT3 CCT5 TCP1,3
CCT3 CCT6A CCT7,3
CCT3 CCT6A CCT8,3
CCT3 CCT6A TCP1,3
CCT3 CCT7 CCT8,3
CCT3 CCT7 TCP1,3
CCT3 CCT8 TCP1,3
CCT4 CCT5 CCT6A,3
CCT4 CCT5 CCT7,3
CCT4 CCT5 CCT8,3
CCT4 CCT5 TCP1,3
CCT4 CCT6A CCT7,3
CCT4 CCT6A CCT8,3
CCT4 CCT6A TCP1,3
CCT4 CCT7 CCT8,3
CCT4 CCT7 TCP1,3
CCT4 CCT8 TCP1,3
CCT5 CCT6A CCT7,3
CCT5 CCT6A CCT8,3
CCT5 CCT6A TCP1,3
CCT5 CCT7 CCT8,3
CCT5 CCT7 TCP1,3
CCT5 CCT8 TCP1,3
CCT6A CCT7 CCT8,3
CCT6A CCT7 TCP1,3
CCT6A CCT8 TCP1,3
CCT7 CCT8 TCP1,3
CNN3 PDLIM5 ZYX,3
COPS2 COPS4 COPS5,3
COPS2 COPS4 COPS6,3
COPS2 COPS5 COPS6,3
COPS4 COPS5 COPS6,3
CSE1L IPO7 XPO1,3
EIF3B EIF3D EIF3F,3
EIF3B EIF3D EIF3L,3
EIF3B EIF3F EIF3L,3
EIF3D EIF3F EIF3L,3
EXOC3 EXOC5 EXOC7,3
FUS HNRNPL SFPQ,3
MRPL15 MRPL37 MRPS31,3
MRPL15 MRPL37 MRPS9,3
MRPL15 MRPS31 MRPS9,3
MRPL37 MRPS31 MRPS9,3
PSMA1 PSMA3 PSMA5,3
PSMA1 PSMA3 PSMA6,3
PSMA1 PSMA3 PSMA7,3
PSMA1 PSMA5 PSMA6,3
PSMA1 PSMA5 PSMA7,3
PSMA1 PSMA6 PSMA7,3
PSMA3 PSMA4 PSMA5,3
