ABR ANXA6 CNRIP1,3
ABR ANXA6 EHD1,3
ABR ARRB1 CNRIP1,3
ABR ARRB1 CORO1A,3
ABR ATG7 CORO1A,3
ABR ATG7 KCNAB2,3
ABR ATG7 RGS14,3
ABR ATP6V1B2 CAMK4,3
ABR ATP6V1B2 RGS14,3
ABR ATP6V1B2 SGTB,3
ABR ATP6V1B2 TOM1,3
ABR CALB2 CNRIP1,3
ABR CALB2 TCP11L1,3
ABR CAMK4 KCNAB2,3
ABR CAMK4 RAP1GDS1,3
ABR CAMK4 SGTB,3
ABR CNRIP1 EHD1,3
ABR CNRIP1 KCNAB2,3
ABR CNRIP1 MTMR9,3
ABR CORO1A RAP1GDS1,3
ABR CORO1A SGTB,3
ABR CORO1A SMAP2,3
ABR EHD1 KCNAB2,3
ABR EHD1 RGS14,3
ABR KCNAB2 MGLL,3
ABR KCNAB2 MTMR9,3
ABR KCNAB2 RGS14,3
ABR KCNAB2 SGTB,3
ABR KCNAB2 TCP11L1,3
ABR MTMR9 SGTB,3
ABR RAP1GDS1 SGTB,3
ABR RGS14 SGTB,3
ABR SGTB SMAP2,3
ACTN1 SORBS1 TPM1,3
ACTR10 ACTR1A DCTN4,3
ACTR10 ACTR1A DCTN5,3
ACTR10 ACTR1A DCTN6,3
ACTR10 ACTR1B DCTN4,3
ACTR10 ACTR1B DCTN6,3
ACTR10 DCTN4 DCTN5,3
ACTR10 DCTN4 DCTN6,3
ACTR1A DCTN4 DCTN5,3
ACTR1A DCTN4 DCTN6,3
ACTR1B DCTN4 DCTN6,3
ACTR2 ARHGDIA CORO1A,3
ACTR2 ARHGDIA COTL1,3
ACTR2 ARHGDIA DBNL,3
ACTR2 ARPC3 ARPC5,3
ACTR2 ARPC3 ARPC5L,3
ACTR2 ARPC3 ATG3,3
ACTR2 ARPC3 ATG7,3
ACTR2 ARPC3 CAPZA2,3
ACTR2 ARPC3 CLIC4,3
ACTR2 ARPC3 CORO1A,3
ACTR2 ARPC3 CORO1C,3
ACTR2 ARPC3 COTL1,3
ACTR2 ARPC3 DBNL,3
ACTR2 ARPC3 EFHD2,3
ACTR2 ARPC3 LASP1,3
ACTR2 ARPC3 SH3BGRL3,3
ACTR2 ARPC3 SH3GLB1,3
ACTR2 ARPC3 TOM1,3
ACTR2 ARPC3 TWF2,3
ACTR2 ARPC3 WDR1,3
ACTR2 ARPC5 CLIC4,3
ACTR2 ARPC5 CORO1A,3
ACTR2 ARPC5 COTL1,3
ACTR2 ARPC5 DBNL,3
ACTR2 ARPC5 SH3BGRL3,3
ACTR2 ARPC5 SH3GLB1,3
ACTR2 ARPC5 TWF2,3
ACTR2 ARPC5 WDR1,3
ACTR2 ARPC5L MAPK1,3
ACTR2 ATG3 WDR1,3
ACTR2 ATG7 CORO1A,3
ACTR2 ATG7 COTL1,3
ACTR2 ATG7 MAPK3,3
ACTR2 ATG7 RGS14,3
ACTR2 ATG7 TWF2,3
ACTR2 CAPZA2 SH3BGRL3,3
ACTR2 CAPZA2 TWF2,3
ACTR2 CLIC4 SH3GLB1,3
ACTR2 CLIC4 WDR1,3
ACTR2 CORO1A COTL1,3
ACTR2 CORO1A DBNL,3
ACTR2 CORO1A EFHD2,3
ACTR2 CORO1A SH3BGRL3,3
ACTR2 CORO1A SH3GLB1,3
ACTR2 CORO1A TWF2,3
ACTR2 CORO1A WDR1,3
ACTR2 COTL1 DBNL,3
ACTR2 COTL1 SH3BGRL3,3
ACTR2 COTL1 SH3GLB1,3
ACTR2 DBNL EFHD2,3
ACTR2 DBNL SH3BGRL3,3
ACTR2 DBNL TWF2,3
ACTR2 EFHD2 SH3BGRL3,3
ACTR2 EFHD2 TWF2,3
ACTR2 EHD1 MSRA,3
ACTR2 EHD1 RGS14,3
ACTR2 MAPK1 MAPK3,3
ACTR2 SH3BGRL3 SH3GLB1,3
ACTR2 SH3BGRL3 TWF2,3
ACTR2 SH3BGRL3 WDR1,3
ACTR2 TWF2 WDR1,3
ADRM1 PSMC2 PSMD13,3
ADRM1 PSMC2 PSMD3,3
ADRM1 PSMC2 PSMD6,3
ADRM1 PSMC2 PSMD7,3
ADRM1 PSMC2 PSMD8,3
ADRM1 PSMD12 PSMD13,3
ADRM1 PSMD12 PSMD3,3
ADRM1 PSMD12 PSMD6,3
ADRM1 PSMD12 PSMD7,3
ADRM1 PSMD12 PSMD8,3
ADRM1 PSMD13 PSMD3,3
ADRM1 PSMD13 PSMD6,3
ADRM1 PSMD13 PSMD7,3
ADRM1 PSMD13 PSMD8,3
ADRM1 PSMD3 PSMD6,3
ADRM1 PSMD3 PSMD7,3
ADRM1 PSMD3 PSMD8,3
ADRM1 PSMD6 PSMD7,3
ADRM1 PSMD6 PSMD8,3
ADRM1 PSMD7 PSMD8,3
AHSA1 PTGES3 STIP1,3
AKAP12 HSPA12A PALM,3
AKAP5 NTM SIRPA,3
AKAP5 NTM TMOD2,3
AKAP5 NTM VCAN,3
AKAP5 TMOD2 VCAN,3
ALDH5A1 ATPAF1 C1QBP,3
ALDH5A1 ATPAF1 HSPD1,3
ALDH5A1 BPHL HSPD1,3
ALDH5A1 C1QBP HIBADH,3
ALDH5A1 C1QBP HSPD1,3
ALDH5A1 C1QBP PRDX3,3
ALDH5A1 ETFA ETFB,3
ALDH5A1 ETFA HIBADH,3
ALDH5A1 ETFA HSPD1,3
ALDH5A1 ETFA IDH3G,3
ALDH5A1 ETFA MDH2,3
ALDH5A1 ETFA PRDX3,3
ALDH5A1 ETFB HIBADH,3
ALDH5A1 ETFB HSPD1,3
ALDH5A1 ETFB IDH3G,3
ALDH5A1 ETFB MDH2,3
ALDH5A1 ETFB PRDX3,3
ALDH5A1 HIBADH HSPD1,3
ALDH5A1 HIBADH MDH2,3
