ABCE1 ADSL EEF2,3
ABCE1 ADSL GART,3
ABCE1 ADSL MTHFD1,3
ABCE1 CCT3 CCT4,3
ABCE1 CCT3 CCT6A,3
ABCE1 CCT3 CCT7,3
ABCE1 CCT3 CCT8,3
ABCE1 CCT3 PSMA4,3
ABCE1 CCT4 CCT6A,3
ABCE1 CCT4 CCT7,3
ABCE1 CCT4 CCT8,3
ABCE1 CCT4 PSMA4,3
ABCE1 CCT6A CCT7,3
ABCE1 CCT6A CCT8,3
ABCE1 CCT6A PAICS,3
ABCE1 CCT6A PSMA4,3
ABCE1 CCT7 CCT8,3
ABCE1 CCT7 PSMA4,3
ABCE1 CCT8 PSMA4,3
ABCE1 CIAPIN1 EEF2,3
ABCE1 CIAPIN1 GART,3
ABCE1 CIAPIN1 GSPT1,3
ABCE1 CIAPIN1 PAICS,3
ABCE1 CIAPIN1 STRAP,3
ABCE1 EEF2 GART,3
ABCE1 EEF2 GSPT1,3
ABCE1 EEF2 MTHFD1,3
ABCE1 EEF2 PAICS,3
ABCE1 EEF2 RAN,3
ABCE1 EEF2 STRAP,3
ABCE1 GART GSPT1,3
ABCE1 GART MTHFD1,3
ABCE1 GART PAICS,3
ABCE1 GSPT1 PAICS,3
ABCE1 GSPT1 STRAP,3
ABCE1 MTHFD1 PAICS,3
ABCE1 PAICS PRMT5,3
ACAP2 ACTN4 CAP1,3
ACAP2 CAP1 RGS14,3
ACAP2 CAP1 TWF2,3
ACAP2 RGS14 TWF2,3
ACAP2 SNX2 SNX5,3
ACAT2 MDH1 OTUB1,3
ACTR2 ARHGDIA ARPC3,3
ACTR2 ARHGDIA CORO1A,3
ACTR2 ARHGDIA COTL1,3
ACTR2 ARHGDIA DBNL,3
ACTR2 ARHGDIA GDI2,3
ACTR2 ARHGDIA GRB2,3
ACTR2 ARHGDIA PGAM1,3
ACTR2 ARHGDIA YWHAB,3
ACTR2 ARPC3 ARPC5,3
ACTR2 ARPC3 CORO1A,3
ACTR2 ARPC3 COTL1,3
ACTR2 ARPC3 EFHD2,3
ACTR2 ARPC3 GDI2,3
ACTR2 ARPC3 TWF2,3
ACTR2 ARPC3 WDR1,3
ACTR2 ARPC5 CORO1A,3
ACTR2 ARPC5 COTL1,3
ACTR2 ARPC5 DBNL,3
ACTR2 ARPC5 TWF2,3
ACTR2 ARPC5 WDR1,3
ACTR2 ATG3 DBNL,3
ACTR2 ATG3 GDI2,3
ACTR2 CORO1A COTL1,3
ACTR2 CORO1A DBNL,3
ACTR2 CORO1A EFHD2,3
ACTR2 CORO1A GDI2,3
ACTR2 CORO1A GRB2,3
ACTR2 CORO1A TWF2,3
ACTR2 CORO1A WDR1,3
ACTR2 CORO1A YWHAB,3
ACTR2 COTL1 DBNL,3
ACTR2 COTL1 GDI2,3
ACTR2 COTL1 WDR1,3
ACTR2 DBNL EFHD2,3
ACTR2 DBNL GDI2,3
ACTR2 DBNL GRB2,3
ACTR2 DBNL TWF2,3
ACTR2 DBNL WDR1,3
ACTR2 DBNL YWHAB,3
ACTR2 EFHD2 PGAM1,3
ACTR2 EFHD2 TWF2,3
ACTR2 EFHD2 YWHAB,3
ACTR2 GDI2 GRB2,3
ACTR2 GDI2 PGAM1,3
ACTR2 GDI2 YWHAB,3
ACTR2 GRB2 YWHAB,3
ACTR2 PGAM1 PGK1,3
ACTR2 TWF2 WDR1,3
ADSL EEF2 GART,3
ADSL EEF2 MTHFD1,3
ADSL GART MTHFD1,3
AHSA1 CACYBP OLA1,3
AHSA1 CACYBP STIP1,3
AHSA1 CCT2 STIP1,3
AIMP1 EEF1D EIF2S1,3
AIMP1 EEF1D EIF2S2,3
AIMP1 EEF1D PSMC6,3
AIMP1 EIF2S1 EIF2S2,3
AIMP1 EIF2S1 EIF3B,3
AIMP1 EIF2S1 EIF3I,3
AIMP1 EIF2S1 PSMA1,3
AIMP1 EIF2S1 PSMC6,3
AIMP1 EIF3B EIF3I,3
AIMP1 PAICS PSMA1,3
AIMP1 PSMA1 PSMC6,3
AIMP1 PSMA1 PSMD4,3
AIMP1 PSMC6 PSMD4,3
ALDH5A1 ETFA HIBADH,3
ALDH5A1 ETFA MDH2,3
ALDH5A1 HIBADH MDH2,3
ALDOA ARHGDIA CAPZA2,3
ALDOA ARHGDIA CORO1A,3
ALDOA ARHGDIA MAPK1,3
ALDOA ARHGDIA MAPK3,3
ALDOA ARHGDIA PAFAH1B1,3
ALDOA ARHGDIA PGAM1,3
ALDOA ARHGDIA YWHAB,3
ALDOA CORO1A EFHD2,3
ALDOA CORO1A YWHAB,3
ALDOA EFHD2 MAPK1,3
ALDOA EFHD2 PGAM1,3
ALDOA EFHD2 YWHAB,3
ALDOA IMPA1 MDH1,3
ALDOA LDHA PGK1,3
ALDOA MAPK1 MAPK3,3
ALDOA MAPK1 PAFAH1B1,3
ALDOA MAPK1 PPP2R1A,3
ALDOA MDH1 PAFAH1B1,3
ALDOA MDH1 YWHAB,3
ALDOA PAFAH1B1 PYGB,3
ALDOA PGAM1 PGK1,3
ALDOA PYGB YWHAB,3
ARHGDIA ARPC3 CORO1A,3
ARHGDIA ARPC3 COTL1,3
ARHGDIA ARPC3 GDI2,3
ARHGDIA CAPZA2 DBNL,3
ARHGDIA CAPZA2 MTPN,3
ARHGDIA CORO1A COTL1,3
ARHGDIA CORO1A DBNL,3
ARHGDIA CORO1A GDI2,3
ARHGDIA CORO1A GRB2,3
ARHGDIA CORO1A YWHAB,3
ARHGDIA COTL1 DBNL,3
ARHGDIA COTL1 GDI2,3
ARHGDIA DBNL GDI2,3
ARHGDIA DBNL GRB2,3
ARHGDIA DBNL LASP1,3
ARHGDIA DBNL MTPN,3
ARHGDIA DBNL YWHAB,3
ARHGDIA GDI2 GRB2,3
ARHGDIA GDI2 PGAM1,3
ARHGDIA GDI2 YWHAB,3
ARHGDIA GRB2 LASP1,3
ARHGDIA GRB2 MAPK1,3
ARHGDIA GRB2 MAPK3,3
ARHGDIA GRB2 PPP3CB,3
ARHGDIA GRB2 YWHAB,3
ARHGDIA MAP2K1 MAPK1,3
ARHGDIA MAP2K1 PPP3CB,3
ARHGDIA MAPK1 MAPK3,3
ARHGDIA MAPK1 PAFAH1B1,3
ARHGDIA MAPK1 PPP3CB,3
ARHGDIA MTPN UBE2N,3
ARHGDIA OTUB1 PAFAH1B1,3
ARHGDIA OTUB1 UBE2N,3
ARHGDIA OTUB1 YWHAB,3
ARHGDIA OTUB1 YWHAG,3
ARHGDIA PPP3CB YWHAB,3
ARHGDIA UBE2N YWHAB,3
ARL8B ATP6V0D1 RAB3A,3
ARPC3 ARPC5 CORO1A,3
ARPC3 ARPC5 COTL1,3
ARPC3 ARPC5 TWF2,3
ARPC3 ARPC5 WDR1,3
ARPC3 CAP1 COTL1,3
ARPC3 CAP1 TWF2,3
ARPC3 CORO1A COTL1,3
ARPC3 CORO1A EFHD2,3
ARPC3 CORO1A GDI2,3
ARPC3 CORO1A TWF2,3
ARPC3 CORO1A WDR1,3
ARPC3 COTL1 GDI2,3
ARPC3 COTL1 WDR1,3
ARPC3 EFHD2 TWF2,3
ARPC3 TWF2 WDR1,3
ARPC5 CORO1A COTL1,3
ARPC5 CORO1A DBNL,3
ARPC5 CORO1A TWF2,3
ARPC5 CORO1A WDR1,3
ARPC5 COTL1 DBNL,3
ARPC5 COTL1 WDR1,3
ARPC5 DBNL TWF2,3
ARPC5 DBNL WDR1,3
ARPC5 RGS14 TWF2,3
ARPC5 TWF2 WDR1,3
ASRGL1 ATP6V1A ATP6V1E1,3
ATG3 DBNL GDI2,3
ATP1A1 GNAI2 SIRPA,3
ATP6V0D1 SIRPA TMEM30A,3
ATP6V1A ATP6V1B2 ATP6V1C1,3
ATP6V1A ATP6V1B2 ATP6V1D,3
ATP6V1A ATP6V1B2 ATP6V1E1,3
ATP6V1A ATP6V1B2 ATP6V1H,3
ATP6V1A ATP6V1B2 TOM1,3
ATP6V1A ATP6V1C1 ATP6V1E1,3
ATP6V1A ATP6V1C1 ATP6V1H,3
ATP6V1A ATP6V1D ATP6V1E1,3
ATP6V1A ATP6V1D ATP6V1H,3
ATP6V1A ATP6V1E1 ATP6V1H,3
ATP6V1A ATP6V1E1 GRB2,3
ATP6V1A ATP6V1E1 TOM1,3
ATP6V1A ATP6V1H GRB2,3
ATP6V1B2 ATP6V1C1 ATP6V1E1,3
ATP6V1B2 ATP6V1C1 ATP6V1H,3
ATP6V1B2 ATP6V1C1 TOLLIP,3
ATP6V1B2 ATP6V1D ATP6V1E1,3
ATP6V1B2 ATP6V1D ATP6V1H,3
ATP6V1B2 ATP6V1E1 ATP6V1H,3
ATP6V1B2 ATP6V1E1 TOM1,3
ATP6V1B2 TOLLIP TOM1,3
ATP6V1C1 ATP6V1E1 ATP6V1H,3
ATP6V1C1 ROGDI TOLLIP,3
ATP6V1D ATP6V1E1 ATP6V1H,3
ATP6V1E1 ATP6V1H GRB2,3
C1QBP ETFA ETFB,3
C1QBP ETFA HIBADH,3
C1QBP ETFA HSPD1,3
C1QBP ETFA PRDX3,3
C1QBP ETFB HIBADH,3
C1QBP ETFB HSPD1,3
C1QBP ETFB PRDX3,3
C1QBP HIBADH TIMM8B,3
C1QBP HSPD1 TIMM8B,3
CACYBP ENSA OLA1,3
CACYBP NUDC OLA1,3
CACYBP NUDC STIP1,3
CAP1 CAPZA2 DBNL,3
CAP1 CAPZA2 TWF2,3
CAP1 COTL1 DBNL,3
CAP1 COTL1 SH3BGRL3,3
CAP1 DBNL TWF2,3
CAP1 FLII GIT2,3
CAP1 FLII TWF2,3
CAP1 RGS14 TWF2,3
CAPZA2 DBNL MTPN,3
CAPZA2 DBNL TWF2,3
CAPZA2 DBNL WDR1,3
CAPZA2 TWF2 WDR1,3
CCT2 CCT3 CCT4,3
CCT2 CCT3 CCT5,3
CCT2 CCT3 CCT6A,3
CCT2 CCT3 CCT7,3
CCT2 CCT3 CCT8,3
CCT2 CCT3 COPS6,3
CCT2 CCT3 EIF2S1,3
CCT2 CCT3 PSMA4,3
CCT2 CCT3 PSMA7,3
CCT2 CCT3 PSMC2,3
CCT2 CCT3 PSMC4,3
CCT2 CCT3 PSMC6,3
CCT2 CCT3 PSMD6,3
CCT2 CCT3 STIP1,3
CCT2 CCT3 TCP1,3
CCT2 CCT4 CCT5,3
CCT2 CCT4 CCT6A,3
CCT2 CCT4 CCT7,3
CCT2 CCT4 CCT8,3
CCT2 CCT4 EIF2S1,3
CCT2 CCT4 PSMA4,3
CCT2 CCT4 PSMA7,3
CCT2 CCT4 PSMB1,3
CCT2 CCT4 PSMC2,3
CCT2 CCT4 PSMC6,3
CCT2 CCT4 STIP1,3
CCT2 CCT4 TCP1,3
CCT2 CCT5 CCT6A,3
CCT2 CCT5 CCT7,3
CCT2 CCT5 CCT8,3
CCT2 CCT5 PSMA4,3
CCT2 CCT5 PSMC2,3
CCT2 CCT5 PSMC4,3
CCT2 CCT5 PSMC6,3
CCT2 CCT5 PSMD6,3
CCT2 CCT5 STIP1,3
CCT2 CCT5 TCP1,3
CCT2 CCT6A CCT7,3
CCT2 CCT6A CCT8,3
CCT2 CCT6A EIF2S1,3
CCT2 CCT6A PSMA4,3
CCT2 CCT6A PSMA7,3
CCT2 CCT6A PSMC2,3
CCT2 CCT6A PSMC4,3
CCT2 CCT6A PSMC6,3
CCT2 CCT6A PSMD6,3
CCT2 CCT6A STIP1,3
CCT2 CCT6A TCP1,3
CCT2 CCT7 CCT8,3
CCT2 CCT7 COPS6,3
CCT2 CCT7 EIF2S1,3
CCT2 CCT7 PSMA4,3
CCT2 CCT7 PSMA7,3
CCT2 CCT7 PSMB1,3
CCT2 CCT7 PSMC2,3
CCT2 CCT7 PSMC6,3
CCT2 CCT7 STIP1,3
