ABCE1 CCT7 CCT8,3
ABCE1 CCT7 PSMC2,3
ABCE1 CCT8 PSMC2,3
ABCE1 GART PSMC2,3
ACAT2 GLO1 STMN1,3
ACTN1 SORBS1 TPM1,3
AKAP12 MAP1A MAP1B,3
AKAP12 MAP1A MAP1LC3A,3
AKAP12 MAP1B MAP1LC3A,3
AKAP12 MAP1LC3A MTMR9,3
ALDH18A1 HSPD1 MDH2,3
ALDOA PAK3 PFKP,3
ANXA5 CLIC4 CNN3,3
ANXA5 CLIC4 RDX,3
ANXA6 ARHGAP1 CSRP1,3
ARHGAP1 CLIC4 CSRP1,3
ARHGAP1 CLIC4 PDLIM5,3
ARHGDIA PCMT1 PGAM1,3
ATL1 NTM RAB11FIP5,3
ATL1 NTM RAB12,3
ATP2B4 GAP43 NPTN,3
ATP2B4 GAP43 NTM,3
ATP2B4 NPTN NTM,3
ATP2B4 NTM RAB11FIP5,3
ATP6V1A ATP6V1B2 ATP6V1E1,3
BASP1 GAP43 NTM,3
BASP1 GAP43 PIP5K1C,3
BASP1 NTM PIP5K1C,3
BZW1 EIF3B PSMC4,3
BZW1 EIF3B PSMD13,3
BZW1 EIF3B PSMD3,3
BZW1 EIF3B PSMD8,3
BZW1 PSMC4 PSMD13,3
BZW1 PSMC4 PSMD3,3
BZW1 PSMC4 PSMD8,3
BZW1 PSMD12 PSMD13,3
BZW1 PSMD12 PSMD3,3
BZW1 PSMD13 PSMD3,3
BZW1 PSMD13 PSMD8,3
BZW1 PSMD3 PSMD8,3
CALR HSPA5 PDIA4,3
CAMK2G EHD1 MTMR9,3
CAMK2G MAP1A MAP1B,3
CAMK2G MAP1A MAP1LC3A,3
CAMK2G MAP1B MAP1LC3A,3
CAMK2G MAP1LC3A MTMR9,3
CAMK2G MAP1LC3A NRBP2,3
CAMK2G MAP1LC3A PALM,3
CAMK2G MTMR9 PALM,3
CAMK2G NRBP2 PALM,3
CCT2 CCT3 CCT4,3
CCT2 CCT3 CCT5,3
CCT2 CCT3 CCT6A,3
CCT2 CCT3 CCT7,3
CCT2 CCT3 CCT8,3
CCT2 CCT3 CSNK2A1,3
CCT2 CCT3 DNAJA1,3
CCT2 CCT3 HSP90AA1,3
CCT2 CCT3 PSMC1,3
CCT2 CCT3 PSMC2,3
CCT2 CCT3 PSMC4,3
CCT2 CCT3 PSMD14,3
CCT2 CCT3 PSMD3,3
CCT2 CCT3 TCP1,3
CCT2 CCT4 CCT5,3
CCT2 CCT4 CCT6A,3
CCT2 CCT4 CCT7,3
CCT2 CCT4 CCT8,3
CCT2 CCT4 DNAJA1,3
CCT2 CCT4 HSP90AA1,3
CCT2 CCT4 PSMC1,3
CCT2 CCT4 PSMC2,3
CCT2 CCT4 PSMC4,3
CCT2 CCT4 PSMD2,3
CCT2 CCT4 PSMD3,3
CCT2 CCT4 TCP1,3
CCT2 CCT5 CCT6A,3
CCT2 CCT5 CCT7,3
CCT2 CCT5 CCT8,3
CCT2 CCT5 CSNK2A1,3
CCT2 CCT5 DNAJA1,3
CCT2 CCT5 HSP90AA1,3
CCT2 CCT5 PSMC2,3
CCT2 CCT5 PSMC4,3
CCT2 CCT5 PSMD14,3
CCT2 CCT5 PSMD2,3
CCT2 CCT5 PSMD3,3
CCT2 CCT5 PSMD7,3
CCT2 CCT5 STIP1,3
CCT2 CCT5 TCP1,3
CCT2 CCT6A CCT7,3
CCT2 CCT6A CCT8,3
CCT2 CCT6A HSP90AA1,3
CCT2 CCT6A PSMC2,3
CCT2 CCT6A PSMC4,3
CCT2 CCT6A PSMC5,3
CCT2 CCT6A PSMD3,3
CCT2 CCT6A PSMD7,3
CCT2 CCT6A TCP1,3
CCT2 CCT7 CCT8,3
CCT2 CCT7 CSNK2A1,3
CCT2 CCT7 DNAJA1,3
CCT2 CCT7 HSP90AA1,3
CCT2 CCT7 PSMC1,3
CCT2 CCT7 PSMC2,3
CCT2 CCT7 PSMC4,3
CCT2 CCT7 PSMC5,3
CCT2 CCT7 PSMD14,3
CCT2 CCT7 PSMD2,3
CCT2 CCT7 PSMD3,3
CCT2 CCT7 TCP1,3
CCT2 CCT8 DNAJA1,3
CCT2 CCT8 HSP90AA1,3
CCT2 CCT8 PSMC1,3
CCT2 CCT8 PSMC2,3
CCT2 CCT8 PSMC4,3
CCT2 CCT8 PSMC5,3
CCT2 CCT8 PSMD14,3
CCT2 CCT8 PSMD3,3
CCT2 CCT8 STIP1,3
CCT2 CCT8 TCP1,3
CCT2 DNAJA1 HSP90AA1,3
CCT2 DNAJA1 STIP1,3
CCT2 DNAJA1 TCP1,3
CCT2 HSP90AA1 PSMC1,3
CCT2 HSP90AA1 PSMC2,3
CCT2 HSP90AA1 PSMC4,3
CCT2 HSP90AA1 PSMC5,3
CCT2 HSP90AA1 PSMD14,3
CCT2 HSP90AA1 PSMD2,3
CCT2 HSP90AA1 PSMD3,3
CCT2 HSP90AA1 PSMD7,3
CCT2 HSP90AA1 TCP1,3
CCT2 PSMC1 PSMC2,3
CCT2 PSMC1 PSMC4,3
CCT2 PSMC1 PSMC5,3
CCT2 PSMC1 PSMD14,3
CCT2 PSMC1 PSMD2,3
CCT2 PSMC1 PSMD3,3
CCT2 PSMC1 PSMD7,3
CCT2 PSMC1 TCP1,3
CCT2 PSMC2 PSMC4,3
CCT2 PSMC2 PSMC5,3
CCT2 PSMC2 PSMD14,3
CCT2 PSMC2 PSMD2,3
CCT2 PSMC2 PSMD3,3
CCT2 PSMC2 TCP1,3
CCT2 PSMC4 PSMC5,3
CCT2 PSMC4 PSMD14,3
CCT2 PSMC4 PSMD2,3
CCT2 PSMC4 PSMD3,3
CCT2 PSMC4 PSMD7,3
CCT2 PSMC5 PSMD14,3
CCT2 PSMC5 PSMD2,3
