ABCE1 EIF2S1 PSMD2,3
ABCE1 IPO7 PSMD2,3
ABCE1 IPO7 PSMD3,3
ACTN1 SORBS1 TPM1,3
CALR HSPA5 P4HB,3
CANX RPN1 RRBP1,3
CCT2 CCT3 CCT4,3
CCT2 CCT3 CCT5,3
CCT2 CCT3 CCT6A,3
CCT2 CCT3 CCT7,3
CCT2 CCT3 CCT8,3
CCT2 CCT3 HSP90AA1,3
CCT2 CCT3 PSMA4,3
CCT2 CCT3 TCP1,3
CCT2 CCT4 CCT5,3
CCT2 CCT4 CCT6A,3
CCT2 CCT4 CCT7,3
CCT2 CCT4 CCT8,3
CCT2 CCT4 HSP90AA1,3
CCT2 CCT4 PSMC5,3
CCT2 CCT4 PSMC6,3
CCT2 CCT4 PSMD12,3
CCT2 CCT4 PSMD2,3
CCT2 CCT4 TCP1,3
CCT2 CCT4 TUBB,3
CCT2 CCT5 CCT6A,3
CCT2 CCT5 CCT7,3
CCT2 CCT5 CCT8,3
CCT2 CCT5 HSP90AA1,3
CCT2 CCT5 PSMC4,3
CCT2 CCT5 PSMD2,3
CCT2 CCT5 TCP1,3
CCT2 CCT6A CCT7,3
CCT2 CCT6A CCT8,3
CCT2 CCT6A HSP90AA1,3
CCT2 CCT6A PSMC4,3
CCT2 CCT6A PSMC5,3
CCT2 CCT6A PSMC6,3
CCT2 CCT6A TCP1,3
CCT2 CCT6A TUBB,3
CCT2 CCT7 CCT8,3
CCT2 CCT7 TCP1,3
CCT2 CCT8 HSP90AA1,3
CCT2 CCT8 PSMD2,3
CCT2 CCT8 TCP1,3
CCT2 HSP90AA1 PSMC4,3
CCT2 HSP90AA1 PSMC5,3
CCT2 HSP90AA1 PSMC6,3
CCT2 HSP90AA1 PSMD12,3
CCT2 HSP90AA1 PSMD2,3
CCT2 HSP90AA1 TCP1,3
CCT2 PSMA4 PSMB1,3
CCT2 PSMA4 TCP1,3
CCT2 PSMB1 PSMC5,3
CCT2 PSMC4 PSMC5,3
CCT2 PSMC4 PSMC6,3
CCT2 PSMC4 PSMD12,3
CCT2 PSMC4 PSMD2,3
CCT2 PSMC4 TCP1,3
CCT2 PSMC4 TUBB,3
CCT2 PSMC5 PSMC6,3
CCT2 PSMC5 PSMD12,3
CCT2 PSMC5 PSMD2,3
CCT2 PSMC5 TCP1,3
CCT2 PSMC5 TUBB,3
CCT2 PSMC6 PSMD12,3
CCT2 PSMC6 PSMD2,3
CCT2 PSMC6 TCP1,3
CCT2 PSMD12 PSMD2,3
CCT2 PSMD12 TCP1,3
CCT2 PSMD2 TCP1,3
CCT2 PSMD2 UBQLN1,3
CCT2 TCP1 TUBB,3
CCT2 TCP1 UBQLN1,3
CCT3 CCT4 CCT5,3
CCT3 CCT4 CCT6A,3
CCT3 CCT4 CCT7,3
CCT3 CCT4 CCT8,3
CCT3 CCT4 EIF3C,3
CCT3 CCT4 HSP90AA1,3
CCT3 CCT4 TCP1,3
CCT3 CCT5 CCT6A,3
CCT3 CCT5 CCT7,3
CCT3 CCT5 CCT8,3
CCT3 CCT5 HSP90AA1,3
CCT3 CCT5 TCP1,3
CCT3 CCT6A CCT7,3
CCT3 CCT6A CCT8,3
CCT3 CCT6A HSP90AA1,3
CCT3 CCT6A TCP1,3
CCT3 CCT7 CCT8,3
CCT3 CCT7 TCP1,3
CCT3 CCT8 CSDE1,3
CCT3 CCT8 EIF3B,3
CCT3 CCT8 HSP90AA1,3
CCT3 CCT8 TCP1,3
CCT3 EIF3B EIF3C,3
CCT3 HSP90AA1 TCP1,3
CCT3 PSMA4 TCP1,3
CCT4 CCT5 CCT6A,3
CCT4 CCT5 CCT7,3
CCT4 CCT5 CCT8,3
CCT4 CCT5 HSP90AA1,3
CCT4 CCT5 PSMD2,3
CCT4 CCT5 TCP1,3
CCT4 CCT6A CCT7,3
CCT4 CCT6A CCT8,3
CCT4 CCT6A HSP90AA1,3
CCT4 CCT6A PSMC5,3
CCT4 CCT6A PSMC6,3
CCT4 CCT6A TCP1,3
CCT4 CCT6A TUBB,3
CCT4 CCT7 CCT8,3
CCT4 CCT7 TCP1,3
CCT4 CCT8 FASN,3
CCT4 CCT8 HSP90AA1,3
CCT4 CCT8 PSMD2,3
CCT4 CCT8 TCP1,3
CCT4 EIF3C PSMC6,3
CCT4 EIF3C PSMD12,3
CCT4 EIF3C PSMD2,3
CCT4 EIF3C PSMD3,3
CCT4 FASN HSP90AA1,3
CCT4 FASN TCP1,3
CCT4 HSP90AA1 PSMC5,3
CCT4 HSP90AA1 PSMC6,3
CCT4 HSP90AA1 PSMD12,3
CCT4 HSP90AA1 PSMD13,3
CCT4 HSP90AA1 PSMD2,3
CCT4 HSP90AA1 PSMD3,3
CCT4 HSP90AA1 TCP1,3
CCT4 PSMC5 PSMC6,3
CCT4 PSMC5 PSMD12,3
CCT4 PSMC5 PSMD13,3
CCT4 PSMC5 PSMD2,3
CCT4 PSMC5 TCP1,3
CCT4 PSMC5 TUBB,3
CCT4 PSMC6 PSMD12,3
CCT4 PSMC6 PSMD2,3
CCT4 PSMC6 TCP1,3
CCT4 PSMD12 PSMD13,3
CCT4 PSMD12 PSMD2,3
CCT4 PSMD12 PSMD3,3
CCT4 PSMD12 TCP1,3
CCT4 PSMD13 PSMD2,3
CCT4 PSMD13 PSMD3,3
CCT4 PSMD13 TUBB,3
CCT4 PSMD2 TCP1,3
CCT4 TCP1 TUBB,3
CCT5 CCT6A CCT7,3
CCT5 CCT6A CCT8,3
CCT5 CCT6A HSP90AA1,3
CCT5 CCT6A PSMC4,3
CCT5 CCT6A TCP1,3
CCT5 CCT7 CCT8,3
