aas acpP secA,3
aas rlmN secA,3
abpB dnaK gapA,3
abpB dnaK groEL,3
abpB dnaK groES,3
abpB dnaK tufA,3
abpB gapA groEL,3
abpB groEL groES,3
abpB groEL rplL,3
abpB groEL tufA,3
abpB rplC rplW,3
abpB rplL rplW,3
accA accC accD,3
accA accC dnaK,3
accA accC hslV,3
accA accC ravA,3
accA accC rplC,3
accA accD cspC,3
accA accD dnaK,3
accA accD hslV,3
accA accD rplV,3
accA acpP deaD,3
accA acpP rplV,3
accA cspA deaD,3
accA cspA rluC,3
accA cspA rplC,3
accA cspA rplR,3
accA cspC cspD,3
accA cspC darP,3
accA cspC deaD,3
accA cspC lysU,3
accA cspC rluC,3
accA cspC rplC,3
accA cspC rplR,3
accA cspC rplV,3
accA cspC rplW,3
accA cspD deaD,3
accA cspD rluC,3
accA cspD rplC,3
accA darP rplW,3
accA deaD hslV,3
accA deaD rluC,3
accA deaD rplC,3
accA deaD rplR,3
accA deaD rplV,3
accA deaD rplW,3
accA dnaK infB,3
accA dnaK mreB,3
accA dnaK ravA,3
accA hslV rplC,3
accA hslV rplV,3
accA infB ravA,3
accA infB rplC,3
accA infB rpoD,3
accA lysU mreB,3
accA mreB rplC,3
accA rlmI yeeX,3
accA rluC rplC,3
accA rluC rplR,3
accA rluC rplV,3
accA rplC rplW,3
accA rplC uvrD,3
accA rplR rplV,3
accA rplR rplW,3
accA rplV rplW,3
accA rplV rpoD,3
accA rplV uvrD,3
accA rplW uvrD,3
accA rplW yeeX,3
accA rpoD yeeX,3
accB accC holA,3
accB accC hslU,3
accB accC hslV,3
accB accC ribD,3
accB hslU hslV,3
accB hslU ribD,3
accC accD dnaK,3
accC accD hslU,3
accC accD hslV,3
accC accD ribD,3
accC dnaK holA,3
accC dnaK hslU,3
accC dnaK ravA,3
accC dnaN holA,3
accC hslU hslV,3
accC hslU ribD,3
accC hslU rplC,3
accC hslV rplC,3
accC ribD rplC,3
accD cspC rplU,3
accD cspC rplV,3
accD dnaK ftsA,3
accD dnaK hslU,3
accD dnaK pepD,3
accD dnaK rpmG,3
accD ftsA rplU,3
accD hslU hslV,3
accD hslU ribD,3
accD hslV rplU,3
accD hslV rplV,3
accD hslV rpmG,3
accD ribD rplU,3
accD rplU rpmG,3
aceE acpP deaD,3
aceE bluF groEL,3
aceE cedA hns,3
aceE cedA rpoA,3
aceE clpP groEL,3
aceE cspD deaD,3
aceE cspD rluB,3
aceE cspD rluC,3
aceE deaD dnaJ,3
aceE deaD hrpA,3
aceE deaD rlmJ,3
aceE deaD rlmN,3
aceE deaD rluB,3
aceE deaD rluC,3
aceE deaD ygiF,3
aceE dnaE holB,3
aceE dnaJ fdhD,3
aceE dnaJ ftsA,3
aceE dnaJ ligA,3
aceE dnaJ recJ,3
aceE dnaJ rlmN,3
aceE dnaJ selB,3
aceE fdhD lysU,3
aceE ftsK ybhK,3
aceE groEL lysU,3
aceE groEL nusA,3
aceE groEL recD,3
aceE groEL rlmJ,3
aceE groEL rpoA,3
aceE groEL rsgA,3
aceE groEL ubiU,3
aceE hns uvrD,3
aceE hrpA rlmN,3
aceE hrpA rluB,3
aceE hrpA rluC,3
aceE ligA recE,3
aceE lysU rlmN,3
aceE nusA rpoA,3
aceE proA proS,3
aceE recB recD,3
aceE recD topB,3
aceE recJ rnhA,3
aceE recJ topB,3
aceE recQ rnhA,3
aceE recQ topB,3
aceE rlmJ rlmN,3
aceE rlmJ rluB,3
aceE rlmJ rluC,3
aceE rlmN rluB,3
aceE rlmN selB,3
aceE rlmN ygiF,3
aceE rluB rluC,3
aceE rluB selB,3
aceE rluB ygiF,3
aceE rluC ygiF,3
aceE rnhA topB,3
aceE rpoA tsaD,3
acnB aldA bamA,3
acnB aldA gcvP,3
acnB bamA gcvP,3
acpP aidB rplV,3
acpP aidB rpmB,3
acpP aidB rpsF,3
acpP aidB rpsG,3
acpP aidB yhbY,3
acpP deaD hupB,3
acpP deaD rplO,3
acpP deaD rplV,3
acpP deaD rpmB,3
acpP deaD rpsF,3
acpP deaD rpsG,3
acpP deaD rpsH,3
acpP deaD rpsM,3
acpP deaD spoT,3
acpP hupB rpsG,3
acpP hupB yhjD,3
acpP iscS mukB,3
acpP lpxD rplO,3
acpP lpxD rplV,3
acpP lpxD rpsG,3
acpP lpxD rpsH,3
acpP lpxD yhbY,3
acpP mukB rplV,3
acpP mukB rpmB,3
acpP mukB rpsG,3
acpP mukB spoT,3
acpP mukB xerD,3
acpP rplO spoT,3
acpP rplV secA,3
acpP rplV spoT,3
acpP rpmB rpsH,3
acpP rpmB spoT,3
acpP rpsF spoT,3
acpP rpsF yhbY,3
acpP rpsG spoT,3
acpP rpsG yhbY,3
acpP rpsH spoT,3
acrA acrB tolC,3
adhE ffh rpsB,3
adhE lysU rpsB,3
adiA rplB rplO,3
aidB cbpA dnaK,3
aidB cbpA rluB,3
aidB cbpA rplA,3
aidB cbpA rplC,3
aidB cbpA rplS,3
aidB cbpA rplV,3
aidB cbpA rpsB,3
aidB cbpA rpsD,3
aidB cbpA rpsE,3
aidB cbpA rpsG,3
aidB cspC hfq,3
aidB cspC rluB,3
aidB cspC rluC,3
aidB cspC rplA,3
aidB cspC rplC,3
aidB cspC rplM,3
aidB cspC rplS,3
aidB cspC rplU,3
aidB cspC rplV,3
aidB cspC rpsB,3
aidB cspC rpsD,3
aidB cspC rpsE,3
aidB cspC rpsF,3
aidB cspC rpsG,3
aidB cspC rpsN,3
aidB cspC rpsT,3
aidB cspC yhbY,3
aidB dnaK groEL,3
aidB dnaK groES,3
aidB dnaK hfq,3
aidB dnaK hldD,3
aidB dnaK queC,3
aidB dnaK rplS,3
aidB dnaK rpsB,3
aidB groEL groES,3
aidB groEL rpsB,3
aidB groES hldD,3
aidB groES rpsB,3
aidB groES yhbY,3
aidB hfq rluB,3
aidB hfq rplA,3
aidB hfq rplC,3
aidB hfq rplM,3
aidB hfq rplS,3
aidB hfq rplU,3
aidB hfq rplV,3
aidB hfq rpmB,3
aidB hfq rpsB,3
aidB hfq rpsD,3
aidB hfq rpsE,3
aidB hfq rpsF,3
aidB hfq rpsG,3
aidB hldD rplC,3
aidB hldD rplS,3
aidB hldD rpsG,3
aidB rluB rluC,3
aidB rluB rplA,3
aidB rluB rplC,3
aidB rluB rplM,3
aidB rluB rplS,3
aidB rluB rplU,3
aidB rluB rplV,3
aidB rluB rpmB,3
aidB rluB rppH,3
aidB rluB rpsB,3
aidB rluB rpsD,3
aidB rluB rpsE,3
aidB rluB rpsF,3
aidB rluB rpsG,3
aidB rluB rpsN,3
aidB rluB rpsT,3
aidB rluB rraB,3
aidB rluB ybcJ,3
aidB rluB yhbY,3
aidB rluC rplA,3
aidB rluC rplC,3
aidB rluC rplM,3
aidB rluC rplS,3
aidB rluC rplU,3
aidB rluC rplV,3
aidB rluC rpmB,3
aidB rluC rpsB,3
aidB rluC rpsD,3
aidB rluC rpsE,3
aidB rluC rpsF,3
aidB rluC rpsG,3
aidB rluC rpsN,3
aidB rluC rpsT,3
aidB rluC ybcJ,3
aidB rluC yhbY,3
aidB rplA rplC,3
aidB rplA rppH,3
aidB rplA rpsB,3
aidB rplA rpsD,3
aidB rplA rpsE,3
aidB rplA ybcJ,3
aidB rplC rplM,3
aidB rplC rplS,3
aidB rplC rpsE,3
aidB rplC ybcJ,3
aidB rplC yhbY,3
aidB rplM rplU,3
aidB rplM rppH,3
aidB rplM rpsL,3
aidB rplM smpB,3
aidB rplM ybcJ,3
aidB rplM yhbY,3
aidB rplS rplV,3
aidB rplS rppH,3
aidB rplS rpsD,3
aidB rplS ybcJ,3
aidB rplU rpsE,3
aidB rplU rpsL,3
aidB rplU ybcJ,3
aidB rplU yhbY,3
aidB rplV ybcJ,3
aidB rppH rpsD,3
aidB rppH rpsF,3
aidB rppH ybcJ,3
aidB rpsB rpsE,3
aidB rpsB ybcJ,3
aidB rpsB yhbY,3
aidB rpsD rpsE,3
aidB rpsD ybcJ,3
aidB rpsD yhbY,3
aidB rpsE rpsF,3
aidB rpsE rpsG,3
aidB rpsE rpsL,3
aidB rpsE rpsS,3
aidB rpsE rpsT,3
aidB rpsE ybcJ,3
aidB rpsF ybcJ,3
aidB rpsF yhbY,3
aidB rpsG rpsL,3
aidB rpsG yhbY,3
aidB rpsN rpsS,3
aidB rpsN smpB,3
aidB rpsN ybcJ,3
